"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Costa Rica","CRI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.254","34.329","34.404","34.606","35.197","35.791","36.39","36.993","37.601","38.212","38.827","39.445","40.068","40.655","41.002","41.349","41.698","42.046","42.396","42.747","43.099","43.45","43.803","44.156","44.542","45.445","46.353","47.264","48.177","49.089","50.003","50.917","51.832","52.743","53.653","54.561","55.467","56.367","57.264","58.157","59.052","60.41","61.753","63.08","64.388","65.672","66.935","68.174","69.39","70.575","71.736","72.868","73.946","74.97","75.941","76.862","77.735","78.56","79.34","80.076","",
"Caribbean small states","CSS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.9832680827032","35.5085637799741","36.0396673080479","36.576292769378","37.1140831410907","37.6403430284702","38.1713632236078","38.7044295977164","39.2381156975265","39.7668587877206","40.279451051652","40.7409178747365","41.2973331729379","41.9443446949973","42.5882344903597","43.2306878587286","43.8730138578527","44.5126237532525","45.1537901284567","45.7965555102697","46.4148238313937","46.7323953972558","47.0591670698128","47.2638313085437","47.4749569688488","47.6913520053166","47.9138660718006","48.1413531318922","48.3688318571804","48.5901103214924","48.7971750606939","48.9735564457372","49.1193478111219","49.2582577433551","49.3948185985005","49.5338872742805","49.6759426309504","49.8193142723929","49.9647454043829","50.1102520130312","50.2480313418814","50.3260101539938","50.363522878182","50.3837663900153","50.4015940304494","50.4093353966484","50.4165116133877","50.4224577326549","50.4275051433572","50.4304044865506","50.4340597635575","50.4562488935375","50.5180462403048","50.5913316557011","50.6801413996238","50.7846664624354","50.9063711137875","51.0446568731642","51.1993618259542","51.3699905751398","",
"Cuba","CUB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","58.401","58.588","58.776","58.963","59.15","59.337","59.523","59.709","59.895","60.081","60.266","60.976","61.8","62.614","63.423","64.224","65.018","65.802","66.579","67.346","68.106","68.853","69.414","69.925","70.433","70.933","71.43","71.921","72.408","72.888","73.364","73.676","73.827","73.977","74.127","74.277","74.426","74.618","74.855","75.089","75.323","75.555","75.785","75.947","76.041","76.134","76.227","76.32","76.413","76.505","76.597","76.689","76.781","76.827","76.861","76.896","76.93","76.977","77.037","77.109","",
"Curacao","CUW","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","74.71","75.102","75.49","75.875","76.255","76.631","77.003","77.37","77.734","78.093","78.448","78.799","79.146","79.488","79.827","80.161","80.491","80.817","81.138","81.456","81.769","82.078","82.383","82.684","82.982","83.274","83.563","83.848","84.129","84.405","84.678","84.947","85.444","86.224","86.969","87.68","88.358","89.002","89.615","90.198","90.752","91.011","90.894","90.775","90.655","90.534","90.411","90.287","90.161","90.034","89.905","89.775","89.654","89.544","89.443","89.352","89.272","89.203","89.145","89.098","",
"Cayman Islands","CYM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Cyprus","CYP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","35.628","36.175","36.674","37.176","37.681","38.188","38.698","39.21","39.726","40.242","40.761","41.283","41.807","42.757","45.007","47.277","49.563","51.843","54.119","56.378","58.614","60.809","62.964","63.822","64.252","64.678","65.102","65.524","65.945","66.361","66.776","67.188","67.598","67.792","67.915","68.038","68.161","68.283","68.405","68.527","68.648","68.769","68.694","68.553","68.41","68.268","68.125","67.982","67.839","67.695","67.551","67.406","67.261","67.137","67.031","66.946","66.881","66.836","66.81","66.805","",
"Czech Republic","CZE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","59.548","60.063","60.555","61.044","61.532","62.016","62.498","62.978","63.456","63.93","64.402","65.295","66.484","67.649","68.794","69.917","71.018","72.092","73.142","74.167","75.167","75.481","75.452","75.423","75.394","75.365","75.336","75.307","75.278","75.249","75.22","75.158","75.03","74.901","74.772","74.643","74.513","74.382","74.251","74.12","73.988","73.877","73.809","73.74","73.671","73.602","73.533","73.463","73.394","73.324","73.255","73.185","73.197","73.29","73.384","73.477","73.57","73.675","73.792","73.921","",
"Germany","DEU","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","71.384","71.697","71.762","71.826","71.891","71.955","72.019","72.083","72.147","72.211","72.274","72.332","72.389","72.446","72.503","72.56","72.617","72.674","72.73","72.787","72.844","72.989","73.107","73.103","72.943","72.711","72.617","72.836","72.999","72.976","73.118","73.269","73.36","73.497","73.71","73.922","74.133","74.342","74.551","74.758","74.965","75.17","75.374","75.577","75.779","75.98","76.179","76.378","76.575","76.771","76.966","77.16","77.17","77.18","77.19","77.2","77.224","77.261","77.312","77.376","",
"Djibouti","DJI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","50.325","51.448","52.619","53.787","54.952","56.109","57.26","58.404","59.54","60.664","61.777","62.878","63.968","65.04","66.099","67.142","68.17","69.178","70.169","71.141","72.096","73.028","73.942","74.504","74.715","74.925","75.134","75.341","75.548","75.753","75.957","76.114","76.161","76.207","76.254","76.3","76.347","76.393","76.439","76.485","76.532","76.578","76.624","76.67","76.716","76.761","76.807","76.853","76.899","76.944","76.999","77.064","77.138","77.222","77.314","77.417","77.528","77.648","77.777","77.915","",
"Dominica","DMA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","37.846","37.912","37.979","38.046","38.113","38.18","38.247","38.314","38.381","38.448","38.683","39.47","40.264","41.061","41.864","42.671","43.484","44.297","45.115","45.935","46.759","47.793","49.524","51.257","52.99","54.71","56.422","58.118","59.798","61.45","63.079","64.482","64.569","64.656","64.744","64.831","64.918","65.005","65.092","65.179","65.265","65.382","65.689","65.994","66.299","66.601","66.903","67.203","67.502","67.799","68.094","68.389","68.685","68.982","69.28","69.579","69.88","70.181","70.483","70.786","",
"Denmark","DNK","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","73.687","74.417","75.093","75.757","76.409","77.048","77.619","78.163","78.698","79.222","79.737","80.239","80.731","81.211","81.683","82.146","82.6","82.886","83.169","83.448","83.723","83.915","84.025","84.134","84.243","84.351","84.458","84.565","84.671","84.777","84.843","84.871","84.898","84.925","84.952","84.979","85.006","85.033","85.06","85.086","85.1","85.15","85.25","85.36","85.566","85.856","86.098","86.293","86.487","86.654","86.795","86.957","87.142","87.292","87.41","87.526","87.642","87.757","87.874","87.994","",
"Dominican Republic","DOM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","30.191","31.112","32.074","33.052","34.046","35.052","36.073","37.106","38.153","39.207","40.274","41.351","42.437","43.527","44.626","45.729","46.838","47.948","49.061","50.175","51.29","52.401","53.05","53.323","53.596","53.868","54.14","54.412","54.684","54.955","55.226","55.497","55.767","56.037","56.752","57.598","58.441","59.276","60.107","60.933","61.753","62.565","63.371","64.605","66.003","67.37","68.71","70.02","71.3","72.542","73.753","74.827","75.802","76.749","77.67","78.566","79.436","80.277","81.074","81.828","",
"Algeria","DZA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","30.51","31.797","33.214","34.662","36.141","37.643","38.84","39.004","39.169","39.334","39.5","39.665","39.831","39.997","40.163","40.33","40.497","40.928","41.794","42.665","43.542","44.42","45.303","46.189","47.079","47.968","48.86","49.722","50.511","51.298","52.085","52.871","53.657","54.439","55.219","55.997","56.774","57.544","58.313","59.118","59.919","60.712","61.501","62.284","63.061","63.83","64.593","65.348","66.097","66.826","67.54","68.236","68.915","69.576","70.221","70.848","71.459","72.052","72.629","73.189","",
"East Asia & Pacific (excluding high income)","EAP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.9189715125975","17.3914648486923","17.8623562385617","18.33466413574","18.8154382366445","18.7440278111634","18.7034893819374","18.7031364474088","18.717173846569","18.7411192617833","18.7706302625807","18.8036786066045","18.85773270881","18.9988452250997","19.2176149534426","19.2692712850245","19.4333530166412","19.6023009286913","20.0064013016251","20.6552921421108","21.3381629123943","22.0470730495821","22.7659241584619","23.386500345894","24.0251194821006","24.6742828862573","25.3346806948541","26.0068575424148","26.6919474136968","27.3903340284804","28.102743811256","28.8786158992661","29.6796062198294","30.4934091974247","31.3212148241323","32.1619979069594","33.0178619823325","33.8827571039771","34.7605980345306","35.6499306968094","36.5641159464048","37.5930615662453","38.7024450148208","39.8240472581456","40.9564757216347","42.0930197199771","43.2048903590109","44.304597069949","45.4090703186818","46.5139385758992","47.620115972076","48.6614774809906","49.6749845603834","50.6816448786706","51.6855546253635","52.6850351561394","53.6813053543495","54.669252656612","55.6333174752405","56.5700036160616","",
"Early-demographic dividend","EAR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","22.9062719427824","23.2036925038083","23.5365478312469","23.8726228514772","24.213874034412","24.5574735123194","24.9042189194221","25.255340778607","25.6062591547745","25.9615582182532","26.3215711058211","26.7024312189775","27.1416990854382","27.5884919520109","28.0385283296891","28.3511043964574","28.7976948442641","29.2440480517886","29.6973723562891","30.1540838492452","30.6317141332863","31.1204982118174","31.5407102613204","31.9644931364855","32.3931738593283","32.8249543029753","33.2538543246289","33.6689451406285","34.0813992386152","34.495066099477","34.9383770837053","35.3075073831247","35.6605866797887","36.0074134506683","36.3531600183935","36.6939762871517","37.0279928836106","37.3565302924953","37.6822621407721","38.0053415834395","38.3340727176128","38.6569857891394","39.0183901390665","39.3787690146394","39.7409004026825","40.1072606664644","40.4770912114544","40.8493264287934","41.2292415709057","41.6130841028844","41.9990643061235","42.3776526984192","42.7579952815689","43.1424559922188","43.5307500912736","43.9286533194762","44.3263641474621","44.7255602426598","45.1296849523537","45.5408056600419","",
"East Asia & Pacific","EAS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","22.5731761219471","23.2230813960928","23.7497608951316","24.2139802212637","24.6887873145945","24.6866470928683","24.6826151377934","24.7272409538577","24.7662926756548","24.8748720809499","24.9524690048063","25.0357489329102","25.1389088132483","25.3003402316824","25.5846245574542","25.7197510627132","25.8978563521459","26.0864334254892","26.4797394416747","27.0915333058442","27.7303664625878","28.3968558646337","29.0601823045185","29.6328291416541","30.221542948412","30.8139547071255","31.4228595722607","32.0428793808492","32.6690469714476","33.3080135229705","33.9576141185588","34.6492527249478","35.3499146824844","36.0655247942244","36.8003639761696","37.5500649265319","38.3095734890069","39.0655605746512","39.8355494930591","40.6142900918816","41.4207562572884","42.412735194775","43.4971586555345","44.5825188029723","45.6708389175943","46.7554261803421","47.8093416872284","48.8443110824392","49.885701739957","50.9174409629207","51.945337432181","52.8768815884615","53.7740094965433","54.6636501438447","55.552467599351","56.4386004098663","57.3214292750777","58.1957541906323","59.0525793685814","59.8872602625139","",
"Europe & Central Asia (excluding high income)","ECA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","45.7402806673916","46.4900715160982","47.2373420013796","47.9833636188599","48.727745962823","49.4863366027312","50.2306601795526","50.9756869602765","51.7186487090466","52.4566099879918","53.1821460377907","53.8635982680721","54.5193439682966","55.1700577318581","55.8143135347962","56.4315163141151","57.0256136573226","57.6006359110576","58.1701560370343","58.6579776422739","59.053248639858","59.5615569704156","60.1117517320429","60.6624753711342","61.2232021875851","61.7674884124711","62.2595022872278","62.7265361547916","63.1926581094009","63.5222246287115","63.6855261248257","63.794342365482","63.8666415721266","63.9398230526357","64.0238741768318","64.1198399597215","64.20340564807","64.2847596598867","64.3693946401974","64.4612389696475","64.5634253439578","64.6885077142548","64.836310819254","65.0111550488345","65.1945351038455","65.3822815838782","65.5712755802663","65.763201298815","65.9515703121218","66.1401801840338","66.3146443329858","66.4722420682629","66.6276443327539","66.7856761748255","66.9466644180742","67.1120140220879","67.2820072366765","67.4566915107332","67.6357949439751","67.8176252194949","",
"Europe & Central Asia","ECS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","55.5649655075155","56.0978968699684","56.6291853890018","57.1857288875625","57.7404732457677","58.3030227975437","58.8629251635507","59.4092368000204","59.9365281586115","60.4344626301946","60.9223825030296","61.3950990806215","61.8584101266294","62.3091403463268","62.7501717272683","63.1578447616294","63.5402888351712","63.9263956791412","64.3163706801374","64.6685702441714","64.9755885949209","65.3088756326222","65.6094585283887","65.8945326438599","66.1699730026282","66.4359556451271","66.6970799435434","66.9795813394036","67.2618282436544","67.4632970707395","67.606314070685","67.7387275617519","67.8468265485618","67.9447094630138","68.0553778152221","68.1725640566924","68.2828139851255","68.3899312975265","68.4978059957438","68.6128544155533","68.7415348775514","68.8985765267588","69.1002049925999","69.3108149657583","69.522897424226","69.7370636943969","69.9502224738357","70.1649922538287","70.3751546558483","70.5773235037261","70.7709963265239","70.9468821739232","71.1215507436888","71.2937122275193","71.4655311380135","71.6445332827122","71.828745086348","72.016667636333","72.2101231679983","72.4093558806725","",
"Ecuador","ECU","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.878","34.466","35.06","35.606","36.122","36.64","37.162","37.686","38.215","38.744","39.278","39.813","40.352","40.892","41.457","42.363","43.276","44.191","45.111","46.034","46.961","47.888","48.818","49.658","50.438","51.215","51.993","52.769","53.546","54.318","55.09","55.709","56.226","56.74","57.254","57.766","58.277","58.785","59.291","59.796","60.299","60.799","61.118","61.316","61.514","61.711","61.907","62.104","62.3","62.495","62.69","62.851","62.988","63.125","63.261","63.398","63.534","63.67","63.821","63.986","",
